ATM_ID,SHORTNAM,CARDHOLD,FRAUD_TY,FRAUD,ISSUER_I,MAKE,MODEL,FACILITI,ATM_POSI,INSTITUT,POST_COD_Town,POST_COD_Region,Day of Week,Time of Day,Time of Day Band
"ATM_S231","HSBC","Card_S232","INCORRECT PIN",1,"756","NCR",5885.000000,"","Wall","LLDS","Sunderland","North","6. Friday","11","2. Morning (4am to midday)"
"ATM_S231","NWST","Card_S233","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"216","NCR",5885.000000,"","Wall","LLDS","Sunderland","North","7. Saturday","23","1. Late at Night (11pm - 3am)"
"ATM_S231","ANPC","Card_S234","NOT FRAUDULENT",0,"706","NCR",5885.000000,"","Wall","LLDS","Sunderland","North","6. Friday","11","2. Morning (4am to midday)"
"ATM_S235","HAFX","Card_S236","INCORRECT PIN",1,"514","NCR",5085.000000,"FF","Wall","LLDS","Liverpool","North West","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S237","YBK","Card_S238","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"530","NCR",5085.000000,"FF","Wall","LLDS","Chester","Wales","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S239","NWST","Card_S240","INCORRECT PIN",1,"716","NCR",5070.000000,"","Wall","LLDS","Chester","Wales","2. Monday","18","4. Evening (6pm to 10pm)"
"ATM_S241","HAFX","Card_S242","INTERCEPT",1,"814","NCR",5685.000000,"FF","Wall","LLDS","Liverpool","North West","6. Friday","14","3. Afternoon (1pm to 5pm)"
"ATM_S243","YBK","Card_S244","NOT FRAUDULENT",0,"530","NCR",5085.000000,"FF","Wall","LLDS","Chester","Wales","4. Wednesday","8","2. Morning (4am to midday)"
"ATM_S245","HSBC","Card_S246","NOT FRAUDULENT",0,"956","NCR",5070.000000,"FF","Wall","LLDS","Liverpool","North West","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S247","ANPC","Card_S248","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"706","NCR",5085.000000,"FF","Wall","LLDS","Liverpool","North West","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S249","HAFX","Card_S250","INCORRECT PIN",1,"714","NCR",5685.000000,"FF","Wall","LLDS","Liverpool","North West","6. Friday","16","3. Afternoon (1pm to 5pm)"
"ATM_S251","BARC","Card_S252","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"154","NCR",5685.000000,"FF","Wall","LLDS","Liverpool","North West","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S251","NWST","Card_S253","INCORRECT PIN",1,"816","NCR",5685.000000,"FF","Wall","LLDS","Liverpool","North West","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S254","HAFX","Card_S255","NOT FRAUDULENT",0,"314","NCR",5685.000000,"FF","Wall","LLDS","Liverpool","North West","4. Wednesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S256","RBS","Card_S257","NOT FRAUDULENT",0,"648","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S258","RBS","Card_S259","NOT FRAUDULENT",0,"A48","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","6. Friday","21","4. Evening (6pm to 10pm)"
"ATM_S258","BARC","Card_S260","NOT FRAUDULENT",0,"154","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","1. Sunday","9","2. Morning (4am to midday)"
"ATM_S261","NWST","Card_S262","INCORRECT PIN",1,"716","NCR",5885.000000,"","Wall","LLDS","Bath","South West","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S263","NWST","Card_S264","NOT FRAUDULENT",0,"216","NCR",5085.000000,"FF","Supermarket","LLDS","Manchester","North West","2. Monday","12","2. Morning (4am to midday)"
"ATM_S263","HAFX","Card_S265","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"714","NCR",5085.000000,"FF","Supermarket","LLDS","Manchester","North West","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S266","RBS","Card_S267","NOT FRAUDULENT",0,"348","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S268","RBS","Card_S269","NOT FRAUDULENT",0,"548","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","5. Thursday","8","2. Morning (4am to midday)"
"ATM_S270","HSBC","Card_S271","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"J56","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S270","RBS","Card_S272","NOT FRAUDULENT",0,"948","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S273","ANPC","Card_S274","NOT FRAUDULENT",0,"806","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","7. Saturday","9","2. Morning (4am to midday)"
"ATM_S289","HSBC","Card_S290","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"K56","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S289","NBS","Card_S291","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"900","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S289","BOS","Card_S292","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"528","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S293","COOP","Card_S294","NOT FRAUDULENT",0,"102","NCR",5684.000000,"FF","Lobby","LLDS","Manchester","North West","2. Monday","12","2. Morning (4am to midday)"
"ATM_S295","HSBC","Card_S296","INCORRECT PIN",1,"256","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","5. Thursday","9","2. Morning (4am to midday)"
"ATM_S297","RBS","Card_S298","NOT FRAUDULENT",0,"348","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S297","NBS","Card_S299","NOT FRAUDULENT",0,"900","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","3. Tuesday","22","4. Evening (6pm to 10pm)"
"ATM_S297","HSBC","Card_S300","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"C56","NCR",5685.000000,"FF","Wall","LLDS","Manchester","North West","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S301","NWST","Card_S302","INTERCEPT",1,"216","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S303","ANPC","Card_S304","NOT FRAUDULENT",0,"106","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","4. Wednesday","6","2. Morning (4am to midday)"
"ATM_S305","AMEX","Card_S306","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"1KX","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S307","BARC","Card_S308","NOT FRAUDULENT",0,"354","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S309","HAFX","Card_S310","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"114","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S309","NWST","Card_S311","NOT FRAUDULENT",0,"716","NCR",5085.000000,"FF","Wall","LLDS","Manchester","North West","5. Thursday","10","2. Morning (4am to midday)"
"ATM_S312","RBS","Card_S313","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"248","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S314","ANPC","Card_S315","INCORRECT PIN",1,"806","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","7. Saturday","17","3. Afternoon (1pm to 5pm)"
"ATM_S314","BARC","Card_S316","NOT FRAUDULENT",0,"254","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S317","RBS","Card_S318","NOT FRAUDULENT",0,"848","NCR",5885.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S319","HAFX","Card_S320","NOT FRAUDULENT",0,"714","NCR",5885.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","6. Friday","9","2. Morning (4am to midday)"
"ATM_S321","BARC","Card_S322","NOT FRAUDULENT",0,"254","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","4. Wednesday","11","2. Morning (4am to midday)"
"ATM_S325","BARC","Card_S326","NOT FRAUDULENT",0,"354","NCR",5685.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","1. Sunday","13","3. Afternoon (1pm to 5pm)"
"ATM_S325","BARC","Card_S327","NOT FRAUDULENT",0,"354","NCR",5685.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","2. Monday","8","2. Morning (4am to midday)"
"ATM_S328","BARC","Card_S329","NOT FRAUDULENT",0,"254","NCR",5685.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","4. Wednesday","11","2. Morning (4am to midday)"
"ATM_S330","NWST","Card_S331","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","6. Friday","23","1. Late at Night (11pm - 3am)"
"ATM_S332","ANPC","Card_S333","NOT FRAUDULENT",0,"806","NCR",5685.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","6. Friday","8","2. Morning (4am to midday)"
"ATM_S334","HSBC","Card_S335","NOT FRAUDULENT",0,"I56","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S334","HSBC","Card_S336","INCORRECT PIN",1,"656","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","6. Friday","7","2. Morning (4am to midday)"
"ATM_S337","BARC","Card_S338","NOT FRAUDULENT",0,"454","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","6. Friday","12","2. Morning (4am to midday)"
"ATM_S337","YBK","Card_S339","INCORRECT PIN",1,"530","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S337","YBK","Card_S340","NOT FRAUDULENT",0,"630","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S341","BOS","Card_S342","NOT FRAUDULENT",0,"628","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S343","RBS","Card_S344","INCORRECT PIN",1,"648","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","7. Saturday","16","3. Afternoon (1pm to 5pm)"
"ATM_S345","YBK","Card_S346","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"530","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S345","HSBC","Card_S347","NOT FRAUDULENT",0,"F56","NCR",5085.000000,"FF","Wall","LLDS","Cleveland","North","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S348","YBK","Card_S349","INCORRECT PIN",1,"630","NCR",5685.000000,"FF","Supermarket","LLDS","Newcastle Upon Tyne","North","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S353","NWST","Card_S354","INCORRECT PIN",1,"716","NCR",5085.000000,"FF","Wall","LLDS","Newcastle Upon Tyne","North","6. Friday","14","3. Afternoon (1pm to 5pm)"
"ATM_S355","NBS","Card_S356","INTERCEPT",1,"900","NCR",5085.000000,"FF","Petrol Station","LLDS","Northampton","East Midlands","4. Wednesday","7","2. Morning (4am to midday)"
"ATM_S357","NOPE","Card_S358","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"1AX","NCR",5685.000000,"FF","Petrol Station","LLDS","Northampton","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S357","COOP","Card_S359","NOT FRAUDULENT",0,"102","NCR",5685.000000,"FF","Petrol Station","LLDS","Northampton","East Midlands","7. Saturday","21","4. Evening (6pm to 10pm)"
"ATM_S360","NWST","Card_S361","INCORRECT PIN",1,"716","NCR",5885.000000,"FF","Wall","LLDS","Northampton","East Midlands","4. Wednesday","5","2. Morning (4am to midday)"
"ATM_S362","CHBS","Card_S363","INTERCEPT",1,"1HX","NCR",5085.000000,"FF","Wall","LLDS","Northampton","East Midlands","3. Tuesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S364","BARC","Card_S365","NOT FRAUDULENT",0,"454","NCR",5085.000000,"FF","Wall","LLDS","Milton Keynes","South East","7. Saturday","13","3. Afternoon (1pm to 5pm)"
"ATM_S366","NBS","Card_S367","NOT FRAUDULENT",0,"900","NCR",5685.000000,"FF","Wall","LLDS","Luton","South East","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S368","NWST","Card_S369","NOT FRAUDULENT",0,"216","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","7. Saturday","22","4. Evening (6pm to 10pm)"
"ATM_S370","HSBC","Card_S371","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"356","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S370","HAFX","Card_S372","NOT FRAUDULENT",0,"314","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","7","2. Morning (4am to midday)"
"ATM_S373","HSBC","Card_S374","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"256","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S373","YBK","Card_S375","NOT FRAUDULENT",0,"630","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","5. Thursday","20","4. Evening (6pm to 10pm)"
"ATM_S376","COOP","Card_S377","NOT FRAUDULENT",0,"102","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S378","HSBC","Card_S379","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"356","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S380","NRCK","Card_S381","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"1BX","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S382","BARC","Card_S383","NOT FRAUDULENT",0,"154","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S384","HAFX","Card_S385","NOT FRAUDULENT",0,"314","NCR",5685.000000,"FF","Wall","LLDS","Sheffield","Yorkshire and Humberside","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S386","ALEI","Card_S387","NOT FRAUDULENT",0,"404","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","1. Sunday","8","2. Morning (4am to midday)"
"ATM_S386","NWST","Card_S388","NOT FRAUDULENT",0,"216","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","8","2. Morning (4am to midday)"
"ATM_S386","HSBC","Card_S389","INCORRECT PIN",1,"B56","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","2. Monday","12","2. Morning (4am to midday)"
"ATM_S390","HAFX","Card_S391","NOT FRAUDULENT",0,"514","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","10","2. Morning (4am to midday)"
"ATM_S390","YBK","Card_S392","NOT FRAUDULENT",0,"530","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","3. Tuesday","20","4. Evening (6pm to 10pm)"
"ATM_S393","HSBC","Card_S394","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"256","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S393","NWST","Card_S395","INCORRECT PIN",1,"216","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","17","3. Afternoon (1pm to 5pm)"
"ATM_S396","NBS","Card_S397","NOT FRAUDULENT",0,"900","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S396","HAFX","Card_S398","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"214","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S401","NWST","Card_S402","NOT FRAUDULENT",0,"216","NCR",5885.000000,"","Wall","LLDS","Nottingham","East Midlands","6. Friday","9","2. Morning (4am to midday)"
"ATM_S401","NBS","Card_S403","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"900","NCR",5885.000000,"","Wall","LLDS","Nottingham","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S404","HAFX","Card_S405","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"A14","NCR",5085.000000,"FF","Wall","LLDS","Nottingham","East Midlands","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S406","YBK","Card_S407","NOT FRAUDULENT",0,"530","NCR",5685.000000,"FF","Wall","LLDS","Nottingham","East Midlands","4. Wednesday","12","2. Morning (4am to midday)"
"ATM_S408","COOP","Card_S409","INTERCEPT",1,"102","NCR",5885.000000,"FF","Wall","LLDS","Nottingham","East Midlands","1. Sunday","16","3. Afternoon (1pm to 5pm)"
"ATM_S410","BARC","Card_S411","NOT FRAUDULENT",0,"754","NCR",5675.000000,"FF","Supermarket","LLDS","Oxford","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S412","YBK","Card_S413","NOT FRAUDULENT",0,"630","NCR",5685.000000,"FF","Wall","LLDS","Oxford","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S414","NBS","Card_S415","NOT FRAUDULENT",0,"900","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S416","CVBS","Card_S417","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"134","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S416","NWST","Card_S418","NOT FRAUDULENT",0,"216","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S416","NWST","Card_S419","NOT FRAUDULENT",0,"716","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","4. Wednesday","21","4. Evening (6pm to 10pm)"
"ATM_S420","NBS","Card_S421","INTERCEPT",1,"900","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S424","BARC","Card_S425","NOT FRAUDULENT",0,"A54","NCR",5085.000000,"FF","Wall","LLDS","Oxford","South East","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S434","BARC","Card_S435","NOT FRAUDULENT",0,"A54","NCR",5685.000000,"FF","Wall","LLDS","Guildford","South East","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S436","ALEI","Card_S437","NOT FRAUDULENT",0,"404","NCR",5685.000000,"FF","Wall","LLDS","Portsmouth","South East","5. Thursday","9","2. Morning (4am to midday)"
"ATM_S438","HSBC","Card_S439","NOT FRAUDULENT",0,"J56","NCR",5085.000000,"FF","Wall","LLDS","Preston","North West","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S438","BARC","Card_S440","NOT FRAUDULENT",0,"254","NCR",5085.000000,"FF","Wall","LLDS","Preston","North West","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S441","NWST","Card_S442","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Petrol Station","LLDS","Preston","North West","6. Friday","1","1. Late at Night (11pm - 3am)"
"ATM_S443","CB","Card_S444","INTERCEPT",1,"318","NCR",5085.000000,"FF","Wall","LLDS","Blackpool","North West","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S445","RBS","Card_S446","NOT FRAUDULENT",0,"948","NCR",5085.000000,"FF","Wall","LLDS","Blackpool","North West","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S447","HSBC","Card_S448","NOT FRAUDULENT",0,"G56","NCR",5085.000000,"FF","Wall","LLDS","Lancaster","North","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S449","HAFX","Card_S450","NOT FRAUDULENT",0,"814","NCR",5085.000000,"FF","Wall","LLDS","Preston","North West","1. Sunday","9","2. Morning (4am to midday)"
"ATM_S451","SAIN","Card_S452","INTERCEPT",1,"126","NCR",5885.000000,"FF","Lobby","LLDS","Lancaster","North","5. Thursday","16","3. Afternoon (1pm to 5pm)"
"ATM_S453","CB","Card_S454","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"318","NCR",5085.000000,"FF","Wall","LLDS","Blackpool","North West","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S453","ANPC","Card_S455","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"706","NCR",5085.000000,"FF","Wall","LLDS","Blackpool","North West","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S453","YBS","Card_S456","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"136","NCR",5085.000000,"FF","Wall","LLDS","Blackpool","North West","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S457","BARC","Card_S458","NOT FRAUDULENT",0,"654","NCR",5885.000000,"","Wall","LLDS","Blackpool","North West","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S459","RBS","Card_S460","NOT FRAUDULENT",0,"548","NCR",5685.000000,"FF","Wall","LLDS","Preston","North West","6. Friday","10","2. Morning (4am to midday)"
"ATM_S461","HAFX","Card_S462","NOT FRAUDULENT",0,"114","NCR",5685.000000,"FF","Supermarket","LLDS","Preston","North West","1. Sunday","15","3. Afternoon (1pm to 5pm)"
"ATM_S463","RBS","Card_S464","NOT FRAUDULENT",0,"748","NCR",5685.000000,"FF","Wall","LLDS","Preston","North West","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S465","ALEI","Card_S466","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"404","NCR",5685.000000,"FF","Wall","LLDS","Shrewsbury","Wales","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S467","NWST","Card_S468","NOT FRAUDULENT",0,"716","NCR",5085.000000,"FF","Supermarket","LLDS","Gloucester","South West","6. Friday","12","2. Morning (4am to midday)"
"ATM_S467","ANPC","Card_S469","NOT FRAUDULENT",0,"106","NCR",5085.000000,"FF","Supermarket","LLDS","Gloucester","South West","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S470","NBS","Card_S471","NOT FRAUDULENT",0,"900","NCR",5085.000000,"FF","Wall","LLDS","Gloucester","South West","5. Thursday","9","2. Morning (4am to midday)"
"ATM_S472","HAFX","Card_S473","NOT FRAUDULENT",0,"814","NCR",5085.000000,"FF","Petrol Station","LLDS","Gloucester","South West","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S474","NWST","Card_S475","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Wall","LLDS","Telford","West Midlands","4. Wednesday","10","2. Morning (4am to midday)"
